real_price,theme_cat,theme_lic
64.75,Standard,TRUE
4.99,Standard,TRUE
5.06,Standard,FALSE
25.36,Standard,FALSE
9.87,Standard,FALSE
89.99,Standard,TRUE
9.07,Standard,TRUE
9.07,Standard,TRUE
12.95,Standard,TRUE
24.99,Standard,TRUE
59.99,Standard,TRUE
5.95,Standard,TRUE
25.9,Standard,TRUE
9.99,Standard,TRUE
5.07,Standard,TRUE
23.86,Standard,TRUE
56.17,Standard,TRUE
7.09,Standard,TRUE
39.99,Standard,TRUE
69.99,Standard,TRUE
27.6,Standard,FALSE
33.86,Standard,FALSE
41.42,Standard,FALSE
10.81,Standard,FALSE
47.04,Standard,FALSE
21.63,Standard,FALSE
2.71,Standard,FALSE
4.06,Standard,FALSE
11.77,Standard,FALSE
25.17,Standard,FALSE
27.59,Standard,FALSE
5.07,Standard,FALSE
11.56,Standard,FALSE
21.71,Standard,FALSE
23.86,Standard,FALSE
12.33,Standard,FALSE
43.27,Standard,TRUE
10.81,Standard,TRUE
14.99,Standard,FALSE
19,Standard,FALSE
10.13,Standard,FALSE
2.8,Standard,FALSE
6.99,Standard,FALSE
3.79,Standard,FALSE
10.35,Standard,FALSE
19.99,Standard,FALSE
10.14,Standard,FALSE
15.21,Standard,FALSE
9.99,Standard,FALSE
12.99,Standard,TRUE
11.54,Standard,FALSE
12.99,Standard,TRUE
5.06,Standard,FALSE
10.14,Standard,FALSE
23.11,Standard,FALSE
6.29,Standard,FALSE
33.01,Standard,FALSE
6.76,Standard,FALSE
121.75,Standard,FALSE
121.75,Standard,FALSE
10.74,Standard,FALSE
12.33,Standard,FALSE
21.71,Standard,FALSE
25.22,Standard,FALSE
41.42,Standard,FALSE
118.27,Standard,FALSE
115.54,Standard,FALSE
106.82,Standard,FALSE
99.99,Standard,FALSE
112.34,Standard,FALSE
103.38,Standard,FALSE
7.69,Standard,FALSE
23.86,Standard,FALSE
37.38,Standard,FALSE
121.75,Standard,FALSE
10.35,Standard,FALSE
37,Standard,TRUE
60.54,Standard,FALSE
11.22,Standard,FALSE
41.33,Standard,FALSE
41,Standard,FALSE
12.81,Standard,FALSE
7.47,Standard,FALSE
39.21,Standard,FALSE
16.22,Standard,FALSE
8.37,Standard,FALSE
24.66,Standard,FALSE
6.76,Standard,FALSE
25.33,Standard,TRUE
39.99,Standard,TRUE
12.99,Standard,TRUE
3.99,Standard,TRUE
4.99,Standard,TRUE
11.5,Standard,FALSE
11.5,Standard,FALSE
11.5,Standard,FALSE
5.75,Standard,FALSE
11.5,Standard,FALSE
28.76,Standard,FALSE
46.02,Standard,FALSE
10.85,Standard,FALSE
4.99,Standard,TRUE
10.35,Standard,FALSE
10.35,Standard,FALSE
23.1,Standard,TRUE
27.14,Standard,TRUE
199.99,Standard,TRUE
14.99,Standard,FALSE
49.6,Standard,FALSE
49.99,Standard,TRUE
4.99,Standard,TRUE
65.14,Standard,FALSE
64.09,Standard,FALSE
17.15,Standard,FALSE
5.4,Standard,FALSE
8.39,Standard,TRUE
110.56,Standard,FALSE
30.57,Standard,FALSE
59.99,Standard,FALSE
32.56,Standard,FALSE
3.76,Standard,FALSE
10.14,Standard,FALSE
25.36,Standard,FALSE
14.14,Standard,FALSE
25.22,Standard,FALSE
7.99,Standard,FALSE
49.99,Standard,FALSE
39.99,Standard,FALSE
53.41,Standard,FALSE
59.99,Standard,FALSE
19.99,Standard,FALSE
3.25,Standard,FALSE
14.99,Standard,FALSE
14.99,Standard,FALSE
22.46,Standard,FALSE
48.68,Standard,FALSE
32.04,Standard,FALSE
109.99,Standard,FALSE
15.21,Standard,FALSE
14.99,Standard,FALSE
101.11,Standard,FALSE
29.99,Standard,FALSE
29.99,Standard,FALSE
37.38,Standard,FALSE
17.32,Standard,FALSE
29.99,Standard,FALSE
28.09,Standard,FALSE
15.02,Standard,FALSE
56.17,Standard,FALSE
53.41,Standard,FALSE
130.22,Standard,FALSE
23.63,Standard,FALSE
33.69,Standard,FALSE
201.57,Standard,FALSE
19.99,Standard,FALSE
40.58,Standard,FALSE
28.08,Standard,FALSE
23.86,Standard,FALSE
15.97,Standard,FALSE
18.5,Standard,FALSE
23.11,Standard,FALSE
14.29,Standard,FALSE
24.99,Standard,FALSE
21.36,Standard,FALSE
12.7,Standard,FALSE
6.35,Standard,FALSE
12.7,Standard,FALSE
31.74,Standard,FALSE
14.85,Standard,FALSE
9.99,Standard,FALSE
31.26,Standard,FALSE
20.19,Standard,FALSE
29.89,Standard,FALSE
82.84,Standard,FALSE
3.95,Standard,FALSE
8.39,Standard,TRUE
6.4,Standard,FALSE
14.29,Standard,FALSE
28.58,Standard,FALSE
29.99,Standard,FALSE
9.99,Standard,FALSE
9.99,Standard,FALSE
5.06,Standard,FALSE
5.06,Standard,FALSE
10.14,Standard,FALSE
18.25,Standard,FALSE
22.46,Standard,FALSE
19.99,Standard,FALSE
20.28,Standard,TRUE
212.17,Standard,FALSE
3.99,Standard,TRUE
3.95,Standard,FALSE
21.71,Standard,FALSE
69.99,Standard,FALSE
10.35,Standard,FALSE
10.74,Standard,FALSE
23.11,Standard,FALSE
29.32,Standard,FALSE
21.36,Standard,TRUE
6.76,Standard,TRUE
26.7,Standard,TRUE
50.65,Standard,FALSE
56.59,Standard,FALSE
42.72,Standard,FALSE
5.59,Standard,FALSE
4.99,Standard,TRUE
8.63,Standard,FALSE
41.42,Standard,TRUE
172.91,Standard,FALSE
41.42,Standard,TRUE
128.19,Standard,FALSE
149.99,Standard,FALSE
92.49,Standard,FALSE
124.27,Standard,FALSE
12.04,Standard,FALSE
127.36,Standard,FALSE
95.02,Standard,FALSE
7.25,Standard,FALSE
21.36,Standard,FALSE
48.68,Standard,TRUE
4.99,Standard,TRUE
11.69,Standard,FALSE
2.86,Standard,FALSE
8.65,Standard,FALSE
113.09,Standard,FALSE
82.31,Standard,FALSE
41.92,Standard,FALSE
31.44,Standard,FALSE
121.75,Standard,TRUE
13.45,Standard,TRUE
4.99,Standard,TRUE
24.99,Standard,TRUE
4.26,Standard,FALSE
51.77,Standard,FALSE
101.11,Standard,FALSE
113.97,Standard,FALSE
147.54,Standard,FALSE
179.75,Standard,FALSE
132.75,Standard,FALSE
15.52,Standard,TRUE
89.99,Standard,FALSE
9.07,Standard,FALSE
5.18,Standard,FALSE
43.42,Standard,FALSE
101.11,Standard,FALSE
13.98,Standard,FALSE
29.99,Standard,FALSE
14.99,Standard,FALSE
30.52,Standard,FALSE
10.88,Standard,FALSE
108.58,Standard,FALSE
51.4,Standard,FALSE
66.19,Standard,FALSE
34.99,Standard,FALSE
106.94,Standard,FALSE
12.99,Standard,FALSE
4.99,Standard,TRUE
4.99,Standard,TRUE
5.64,Standard,FALSE
34.99,Standard,FALSE
249.99,Standard,FALSE
114.71,Standard,FALSE
97.99,Standard,FALSE
5.06,Standard,FALSE
39.99,Standard,TRUE
2.71,Standard,FALSE
4.26,Standard,FALSE
42.72,Standard,TRUE
43.42,Standard,TRUE
5.4,Standard,FALSE
4.06,Standard,FALSE
4.99,Standard,TRUE
72.48,Standard,FALSE
8.86,Standard,TRUE
9.99,Standard,TRUE
135.28,Standard,TRUE
123.32,Standard,TRUE
144.98,Standard,TRUE
8.68,Standard,FALSE
35.5,Standard,FALSE
99.99,Standard,FALSE
4.76,Standard,FALSE
4.06,Standard,FALSE
4.19,Standard,FALSE
5.17,Standard,TRUE
3.99,Standard,FALSE
81.16,Standard,FALSE
54.29,Standard,TRUE
4.19,Standard,FALSE
4.26,Standard,FALSE
5.4,Standard,TRUE
6.76,Standard,FALSE
3.61,Standard,TRUE
3.78,Standard,FALSE
23.96,Standard,FALSE
10.53,Standard,FALSE
10.63,Standard,FALSE
12.17,Standard,FALSE
4.05,Standard,FALSE
5.06,Standard,FALSE
35.5,Standard,FALSE
29.99,Standard,TRUE
5.06,Standard,TRUE
93.93,Standard,FALSE
111.86,Standard,FALSE
37.99,Standard,FALSE
57.78,Standard,FALSE
23.95,Standard,FALSE
61.66,Standard,FALSE
97.37,Standard,FALSE
27.1,Standard,FALSE
34.67,Standard,FALSE
101.11,Standard,FALSE
40.58,Standard,FALSE
44.99,Standard,FALSE
46.59,Standard,FALSE
5.26,Standard,FALSE
68.82,Standard,FALSE
59.86,Standard,FALSE
279.8,Standard,FALSE
7.47,Standard,FALSE
4.77,Standard,FALSE
43.42,Standard,FALSE
14.11,Standard,FALSE
9.99,Standard,FALSE
29.99,Standard,FALSE
4.19,Standard,FALSE
4.59,Standard,FALSE
37,Standard,TRUE
69.99,Standard,TRUE
125.85,Standard,TRUE
47.17,Standard,FALSE
39.24,Standard,FALSE
147.99,Standard,TRUE
146.05,Standard,TRUE
86.69,Standard,FALSE
86.96,Standard,FALSE
8.71,Standard,FALSE
20.7,Standard,FALSE
5.07,Standard,FALSE
78.92,Standard,FALSE
56.17,Standard,TRUE
89.87,Standard,FALSE
75.73,Standard,FALSE
10.81,Standard,FALSE
11.22,Standard,FALSE
33.69,Standard,FALSE
54.09,Standard,FALSE
4.03,Standard,TRUE
8.86,Standard,TRUE
89.99,Standard,TRUE
90.64,Standard,FALSE
10.81,Standard,FALSE
5.56,Standard,FALSE
113.97,Standard,FALSE
42.88,Standard,FALSE
11.93,Standard,FALSE
69.99,Standard,FALSE
24.99,Standard,TRUE
5.61,Standard,FALSE
21.63,Standard,FALSE
44.93,Standard,FALSE
86.55,Standard,FALSE
9.99,Standard,FALSE
9.99,Standard,FALSE
14.99,Standard,FALSE
15.52,Standard,FALSE
32.56,Standard,FALSE
27.97,Standard,TRUE
33.69,Standard,TRUE
51.77,Standard,TRUE
10.14,Standard,TRUE
13.98,Standard,TRUE
29.99,Standard,FALSE
12.66,Standard,FALSE
63.32,Standard,FALSE
10.13,Standard,FALSE
10.13,Standard,FALSE
10.13,Standard,FALSE
10.13,Standard,FALSE
10.13,Standard,FALSE
10.13,Standard,FALSE
10.13,Standard,FALSE
10.13,Standard,FALSE
25.33,Standard,FALSE
10.13,Standard,FALSE
22.27,Standard,FALSE
64.09,Standard,FALSE
136.04,Standard,FALSE
14.99,Standard,FALSE
11.4,Standard,FALSE
49.33,Standard,FALSE
24.66,Standard,FALSE
11.22,Standard,FALSE
22.46,Standard,FALSE
5.61,Standard,FALSE
116.12,Standard,FALSE
42.76,Standard,FALSE
11.93,Standard,FALSE
4.99,Standard,TRUE
89.99,Standard,FALSE
7.24,Standard,FALSE
51.77,Standard,FALSE
2.8,Standard,FALSE
79.99,Standard,FALSE
41.95,Standard,FALSE
3.59,Standard,FALSE
8.39,Standard,FALSE
18.58,Standard,FALSE
3.59,Standard,FALSE
5.17,Standard,FALSE
59.99,Standard,FALSE
7.24,Standard,FALSE
15.21,Standard,FALSE
2.86,Standard,FALSE
2.86,Standard,FALSE
25.9,Standard,FALSE
57.78,Standard,FALSE
59.64,Standard,FALSE
6.4,Standard,FALSE
56.17,Standard,FALSE
10.14,Standard,FALSE
12.95,Standard,FALSE
64.75,Standard,FALSE
12.66,Standard,FALSE
12.33,Standard,FALSE
22.54,Standard,FALSE
10.14,Standard,FALSE
10.14,Standard,FALSE
10.14,Standard,FALSE
10.35,Standard,FALSE
25.88,Standard,FALSE
4.99,Standard,TRUE
10.35,Standard,FALSE
11.43,Standard,FALSE
106.82,Standard,TRUE
35.5,Standard,FALSE
5.17,Standard,FALSE
34.83,Standard,FALSE
4.26,Standard,FALSE
40.58,Standard,FALSE
11.22,Standard,FALSE
42.72,Standard,FALSE
22.46,Standard,FALSE
64.75,Standard,FALSE
5.07,Standard,FALSE
5.26,Standard,FALSE
65.77,Standard,FALSE
3.89,Standard,FALSE
12.95,Standard,FALSE
12.95,Standard,FALSE
12.95,Standard,FALSE
25.9,Standard,FALSE
64.75,Standard,FALSE
86.33,Standard,FALSE
50.72,Standard,TRUE
12.66,Standard,FALSE
29.03,Standard,FALSE
5.81,Standard,FALSE
184.89,Standard,FALSE
21.36,Standard,FALSE
19.99,Standard,FALSE
6.79,Standard,FALSE
149.99,Standard,FALSE
91.31,Standard,TRUE
21.36,Standard,FALSE
2.97,Standard,FALSE
159.99,Standard,FALSE
42.78,Standard,FALSE
12.66,Standard,FALSE
42.72,Standard,FALSE
46.21,Standard,FALSE
103.99,Standard,FALSE
138.87,Standard,FALSE
24.5,Standard,FALSE
2.38,Standard,FALSE
12.17,Standard,FALSE
54.09,Standard,TRUE
155.34,Standard,FALSE
11.24,Standard,FALSE
19.99,Standard,FALSE
75.26,Standard,FALSE
37.38,Standard,FALSE
15.21,Standard,FALSE
21.63,Standard,FALSE
10.85,Standard,FALSE
12.21,Standard,FALSE
99.99,Standard,TRUE
3.79,Standard,FALSE
43.42,Standard,TRUE
31.93,Standard,FALSE
16.28,Standard,FALSE
15.52,Standard,TRUE
105.96,Standard,FALSE
4.84,Standard,FALSE
27.06,Standard,TRUE
42.72,Standard,TRUE
23.58,Standard,FALSE
25.9,Standard,FALSE
11.88,Standard,FALSE
50.02,Standard,FALSE
25.66,Standard,FALSE
26.7,Standard,TRUE
6.76,Standard,FALSE
14.99,Standard,FALSE
81.17,Standard,FALSE
13.53,Standard,FALSE
7.89,Standard,FALSE
19,Standard,FALSE
14.99,Standard,FALSE
6.99,Standard,FALSE
3.25,Standard,FALSE
4.05,Standard,FALSE
28.89,Standard,FALSE
41.42,Standard,FALSE
4.26,Standard,FALSE
10.14,Standard,FALSE
7.14,Standard,FALSE
25.88,Standard,FALSE
48.68,Standard,FALSE
13.45,Standard,FALSE
29.99,Standard,FALSE
35.5,Standard,FALSE
97.37,Standard,FALSE
10.81,Standard,FALSE
29.54,Standard,FALSE
18.26,Standard,FALSE
36.24,Standard,FALSE
63.32,Standard,FALSE
4.05,Standard,FALSE
10.35,Standard,FALSE
4.76,Standard,FALSE
3.78,Standard,FALSE
58.15,Standard,FALSE
44.99,Standard,FALSE
14.57,Standard,FALSE
43.27,Standard,FALSE
18.25,Standard,FALSE
31.79,Standard,FALSE
83.49,Standard,FALSE
103.55,Standard,FALSE
99.99,Standard,FALSE
4.99,Standard,FALSE
8.39,Standard,FALSE
63.93,Standard,FALSE
49.99,Standard,FALSE
14.99,Standard,FALSE
106.82,Standard,FALSE
14.91,Standard,FALSE
41.42,Standard,FALSE
4.77,Standard,FALSE
10.36,Standard,FALSE
13.98,Standard,FALSE
5.07,Standard,FALSE
50.72,Standard,TRUE
3.76,Standard,FALSE
6.76,Standard,FALSE
10.67,Standard,FALSE
53.41,Standard,FALSE
15.49,Standard,FALSE
20.7,Standard,FALSE
24.99,Standard,FALSE
5.07,Standard,FALSE
24.66,Standard,TRUE
106.82,Standard,FALSE
3.78,Standard,FALSE
76.88,Standard,FALSE
10.13,Standard,FALSE
21.83,Standard,FALSE
5.35,Standard,FALSE
3.95,Standard,FALSE
27.63,Standard,FALSE
12.66,Standard,TRUE
124.27,Standard,TRUE
53.41,Standard,TRUE
21.36,Standard,TRUE
16.84,Standard,TRUE
71.02,Standard,TRUE
25.9,Standard,TRUE
182.63,Standard,TRUE
51.8,Standard,TRUE
9.99,Standard,FALSE
32.45,Standard,TRUE
14.11,Standard,FALSE
21.63,Standard,FALSE
12.95,Standard,FALSE
5.61,Standard,FALSE
19.99,Standard,FALSE
5.06,Standard,FALSE
111.86,Standard,FALSE
7.24,Standard,TRUE
7.24,Standard,TRUE
14.29,Standard,FALSE
105.23,Standard,FALSE
114.33,Standard,FALSE
8.71,Standard,FALSE
2.8,Standard,FALSE
22,Standard,FALSE
10.67,Standard,FALSE
11.61,Standard,FALSE
16.33,Standard,FALSE
5.61,Standard,FALSE
5.42,Standard,FALSE
10.81,Standard,FALSE
16.01,Standard,FALSE
59.99,Standard,TRUE
10.13,Standard,FALSE
87.09,Standard,FALSE
90.65,Standard,FALSE
30.43,Standard,FALSE
26.31,Standard,FALSE
9.87,Standard,FALSE
30.43,Standard,FALSE
11.08,Standard,FALSE
39.99,Standard,FALSE
11.99,Standard,FALSE
90.65,Standard,FALSE
168.36,Standard,FALSE
263.08,Standard,TRUE
34.87,Standard,FALSE
7.07,Standard,FALSE
10.81,Standard,TRUE
24.66,Standard,TRUE
164.62,Standard,TRUE
12.81,Standard,TRUE
109.99,Standard,TRUE
26.31,Standard,FALSE
4.29,Standard,FALSE
18.86,Standard,FALSE
10.52,Standard,FALSE
15.36,Standard,FALSE
19.09,Standard,FALSE
30.43,Standard,FALSE
10.81,Standard,FALSE
5.07,Standard,FALSE
64.75,Standard,FALSE
146.99,Standard,FALSE
131.54,Standard,FALSE
49.33,Standard,FALSE
13.43,Standard,FALSE
11.56,Standard,FALSE
5.18,Standard,FALSE
165.69,Standard,FALSE
19.65,Standard,FALSE
5.07,Standard,FALSE
199.99,Standard,TRUE
2.71,Standard,FALSE
69.92,Standard,FALSE
7.51,Standard,FALSE
12.33,Standard,FALSE
5.18,Standard,FALSE
9.21,Standard,FALSE
26.31,Standard,FALSE
13.43,Standard,FALSE
5.07,Standard,FALSE
13.43,Standard,FALSE
13.43,Standard,FALSE
27.06,Standard,FALSE
20.97,Standard,FALSE
20.28,Standard,TRUE
90,Standard,FALSE
61.52,Standard,FALSE
64.08,Standard,FALSE
5.56,Standard,FALSE
3.49,Standard,FALSE
13.88,Standard,FALSE
9.99,Standard,TRUE
4.13,Standard,TRUE
129.83,Standard,TRUE
3.73,Standard,TRUE
65.14,Standard,TRUE
39.99,Standard,TRUE
101.11,Standard,TRUE
271.45,Standard,TRUE
54.09,Standard,TRUE
4.99,Standard,TRUE
124.27,Standard,TRUE
8.86,Standard,TRUE
9.99,Standard,TRUE
116.56,Standard,TRUE
119.99,Standard,TRUE
45.65,Standard,TRUE
32.04,Standard,TRUE
12.99,Standard,TRUE
50.02,Standard,FALSE
9.65,Standard,FALSE
2.8,Standard,FALSE
24.66,Standard,FALSE
23.86,Standard,TRUE
23.1,Standard,FALSE
65.75,Standard,FALSE
69.99,Standard,FALSE
14.91,Standard,FALSE
11.62,Standard,FALSE
8.12,Standard,FALSE
19.99,Standard,FALSE
10.14,Standard,TRUE
55.26,Standard,FALSE
28.58,Standard,FALSE
14.99,Standard,FALSE
32.45,Standard,FALSE
3.95,Standard,FALSE
19.3,Standard,FALSE
51.77,Standard,FALSE
21.63,Standard,TRUE
8.65,Standard,FALSE
69.92,Standard,FALSE
21.71,Standard,FALSE
6.29,Standard,FALSE
6.29,Standard,FALSE
28.58,Standard,FALSE
11.4,Standard,FALSE
11.99,Standard,FALSE
10.35,Standard,FALSE
21.63,Standard,FALSE
4.62,Standard,FALSE
10.69,Standard,FALSE
5.72,Standard,FALSE
7.07,Standard,FALSE
5.91,Standard,FALSE
8.39,Standard,FALSE
43.54,Standard,FALSE
69.92,Standard,FALSE
42.88,Standard,FALSE
40.58,Standard,FALSE
207.12,Standard,FALSE
4.99,Standard,TRUE
21.63,Standard,TRUE
54.28,Standard,FALSE
52.25,Standard,FALSE
17.42,Standard,FALSE
29.03,Standard,FALSE
43.54,Standard,FALSE
56.59,Standard,FALSE
112.89,Standard,FALSE
37.99,Standard,FALSE
41.42,Standard,FALSE
27.06,Standard,FALSE
4.99,Standard,TRUE
39.99,Standard,TRUE
6.68,Standard,FALSE
32.45,Standard,TRUE
22.93,Standard,FALSE
47.96,Standard,FALSE
6.2,Standard,FALSE
29.99,Standard,FALSE
23.11,Standard,FALSE
54.09,Standard,TRUE
4.99,Standard,TRUE
76.38,Standard,FALSE
3.95,Standard,FALSE
45.86,Standard,FALSE
27.06,Standard,FALSE
4.59,Standard,FALSE
145.22,Standard,FALSE
14.99,Standard,FALSE
4.77,Standard,FALSE
9.99,Standard,FALSE
29.12,Standard,FALSE
30.43,Standard,TRUE
10.14,Standard,FALSE
133.61,Standard,FALSE
4.06,Standard,FALSE
14.99,Standard,FALSE
40.58,Standard,FALSE
28.58,Standard,FALSE
4.29,Standard,FALSE
10.14,Standard,FALSE
49.4,Standard,FALSE
7.05,Standard,FALSE
166.98,Standard,TRUE
299.99,Standard,TRUE
23.58,Standard,FALSE
2.44,Standard,FALSE
2.13,Standard,FALSE
2.9,Standard,FALSE
3.06,Standard,FALSE
5.64,Standard,FALSE
69.99,Standard,FALSE
9.87,Standard,FALSE
20.7,Standard,FALSE
4.19,Standard,FALSE
25.33,Standard,FALSE
42.44,Standard,FALSE
6.29,Standard,FALSE
5.17,Standard,FALSE
64.75,Standard,FALSE
12.99,Standard,FALSE
39.99,Standard,FALSE
4.99,Standard,TRUE
13.53,Standard,FALSE
29.69,Standard,FALSE
35.63,Standard,FALSE
23.86,Standard,FALSE
63.32,Standard,FALSE
47.71,Standard,FALSE
103.55,Standard,FALSE
5.72,Standard,FALSE
3.95,Standard,FALSE
11.55,Standard,FALSE
12.7,Standard,FALSE
95.41,Standard,FALSE
30.57,Standard,FALSE
14.29,Standard,FALSE
6.53,Standard,FALSE
4.26,Standard,FALSE
58.84,Standard,FALSE
11.69,Standard,FALSE
22.27,Standard,FALSE
50.02,Standard,FALSE
27.4,Standard,FALSE
6.11,Standard,FALSE
16.01,Standard,FALSE
10.35,Standard,FALSE
11.74,Standard,FALSE
39.35,Standard,FALSE
21.63,Standard,FALSE
11.21,Standard,FALSE
19.23,Standard,FALSE
21.71,Standard,FALSE
5.07,Standard,TRUE
10.14,Standard,TRUE
5.07,Standard,FALSE
16.01,Standard,FALSE
4.99,Standard,TRUE
12.99,Standard,TRUE
10.35,Standard,FALSE
115.55,Standard,FALSE
5.77,Standard,FALSE
32.56,Standard,TRUE
32.45,Standard,TRUE
44.93,Standard,FALSE
24.99,Standard,FALSE
16.84,Standard,FALSE
32.04,Standard,FALSE
12.99,Standard,TRUE
32.56,Standard,TRUE
16.78,Standard,FALSE
14.51,Standard,FALSE
43.54,Standard,FALSE
5.35,Standard,FALSE
74.24,Standard,FALSE
18.18,Standard,FALSE
18.18,Standard,FALSE
8.74,Standard,FALSE
27.97,Standard,FALSE
54.2,Standard,FALSE
9.79,Standard,FALSE
20.28,Standard,TRUE
37.12,Standard,FALSE
38.85,Standard,FALSE
5.94,Standard,FALSE
349.99,Standard,TRUE
12.99,Standard,FALSE
43.42,Standard,FALSE
22.54,Standard,FALSE
44.17,Standard,FALSE
25.9,Standard,FALSE
8.12,Standard,FALSE
5.81,Standard,FALSE
14.51,Standard,FALSE
3.95,Standard,FALSE
24.99,Standard,TRUE
49.99,Standard,TRUE
61.66,Standard,TRUE
4.99,Standard,TRUE
106.82,Standard,FALSE
103.55,Standard,FALSE
100.89,Standard,FALSE
63.93,Standard,FALSE
58.85,Standard,FALSE
11.56,Standard,FALSE
11.4,Standard,FALSE
7.44,Standard,FALSE
39.24,Standard,FALSE
69.99,Standard,TRUE
32.56,Standard,FALSE
11.56,Standard,FALSE
10.72,Standard,FALSE
69.99,Standard,FALSE
39.99,Standard,FALSE
10.74,Standard,FALSE
11.56,Standard,FALSE
10.74,Standard,FALSE
10.74,Standard,FALSE
24.66,Standard,TRUE
91.31,Standard,TRUE
8.63,Standard,TRUE
33.69,Standard,TRUE
41.95,Standard,TRUE
40.59,Standard,TRUE
25.88,Standard,TRUE
25.9,Standard,FALSE
12.66,Standard,FALSE
25.33,Standard,FALSE
5.18,Standard,FALSE
31.06,Standard,FALSE
4.45,Standard,FALSE
15.52,Standard,FALSE
78.64,Standard,FALSE
12.23,Standard,FALSE
56.17,Standard,FALSE
16.22,Standard,FALSE
22.46,Standard,FALSE
81.02,Standard,FALSE
15.52,Standard,FALSE
62.13,Standard,FALSE
203.94,Standard,FALSE
14.99,Standard,FALSE
16.84,Standard,FALSE
19.99,Standard,FALSE
12.99,Standard,FALSE
22.36,Standard,FALSE
155.07,Standard,FALSE
5.07,Standard,FALSE
19.43,Standard,FALSE
10.13,Standard,FALSE
12.95,Standard,FALSE
25.33,Standard,FALSE
50.65,Standard,FALSE
10.13,Standard,FALSE
27.06,Standard,TRUE
57.77,Standard,TRUE
85.46,Standard,TRUE
199.99,Standard,TRUE
5.94,Standard,FALSE
10.14,Standard,FALSE
4.99,Standard,TRUE
12.95,Standard,TRUE
21.21,Standard,FALSE
21.82,Standard,FALSE
36.61,Standard,FALSE
5.33,Standard,FALSE
27.41,Standard,FALSE
21.36,Standard,FALSE
6.2,Standard,FALSE
15.36,Standard,FALSE
3.95,Standard,FALSE
10.67,Standard,FALSE
5.18,Standard,FALSE
26.31,Standard,TRUE
10.14,Standard,FALSE
27.68,Standard,FALSE
2.71,Standard,FALSE
2.71,Standard,FALSE
19,Standard,FALSE
37.99,Standard,FALSE
63.32,Standard,FALSE
2.44,Standard,FALSE
3.14,Standard,FALSE
19.99,Standard,FALSE
9.99,Standard,TRUE
27.97,Standard,TRUE
29.99,Standard,TRUE
9.99,Standard,TRUE
12.81,Standard,TRUE
26.31,Standard,FALSE
46.04,Standard,FALSE
79.02,Standard,FALSE
59.78,Standard,FALSE
3.79,Standard,FALSE
29.99,Standard,FALSE
19.99,Standard,FALSE
54.28,Standard,FALSE
5.72,Standard,FALSE
14.26,Standard,FALSE
43.42,Standard,FALSE
9.67,Standard,FALSE
98.46,Standard,FALSE
23.11,Standard,FALSE
31.44,Standard,FALSE
28.58,Standard,FALSE
65.77,Standard,FALSE
101.45,Standard,FALSE
9.21,Standard,TRUE
52.6,Standard,FALSE
72.48,Standard,FALSE
35.73,Standard,FALSE
9.43,Standard,FALSE
3.49,Standard,FALSE
48.85,Standard,FALSE
5.17,Standard,FALSE
2.86,Standard,FALSE
85.46,Standard,FALSE
13.98,Standard,FALSE
31.06,Standard,FALSE
63.32,Standard,FALSE
41.95,Standard,FALSE
108.19,Standard,FALSE
3.79,Standard,FALSE
8.58,Standard,FALSE
11.99,Standard,FALSE
2.86,Standard,FALSE
24.99,Standard,FALSE
17.33,Standard,FALSE
51.8,Standard,TRUE
18.79,Standard,FALSE
28.58,Standard,FALSE
42.76,Standard,FALSE
14.06,Standard,FALSE
20.29,Standard,FALSE
21.63,Standard,FALSE
11.93,Standard,FALSE
4.29,Standard,FALSE
10.02,Standard,FALSE
5.17,Standard,FALSE
35.77,Standard,FALSE
43.27,Standard,FALSE
13.98,Standard,TRUE
30.76,Standard,FALSE
71.46,Standard,FALSE
44.99,Standard,TRUE
3.99,Standard,TRUE
49.99,Standard,TRUE
19.99,Standard,TRUE
9.07,Standard,FALSE
38.85,Standard,FALSE
37.99,Standard,TRUE
63.32,Standard,TRUE
30.43,Standard,TRUE
25.33,Standard,TRUE
12.33,Standard,TRUE
37,Standard,TRUE
12.99,Standard,TRUE
16.78,Standard,FALSE
3.95,Standard,FALSE
51.77,Standard,FALSE
20.7,Standard,FALSE
39.99,Standard,FALSE
40.58,Standard,FALSE
46.04,Standard,FALSE
10.14,Standard,FALSE
10.85,Standard,FALSE
51.77,Standard,TRUE
13.53,Standard,FALSE
12.99,Standard,FALSE
28.18,Standard,FALSE
9.99,Standard,FALSE
5.07,Standard,FALSE
6.5,Standard,FALSE
54.28,Standard,FALSE
20.47,Standard,FALSE
29.99,Standard,TRUE
13.53,Standard,FALSE
8.63,Standard,TRUE
9.99,Standard,TRUE
38.44,Standard,FALSE
41.27,Standard,FALSE
108.19,Standard,FALSE
39.99,Standard,FALSE
5.18,Standard,FALSE
10.14,Standard,FALSE
39.99,Standard,TRUE
41.42,Standard,TRUE
39.99,Standard,TRUE
50.72,Standard,TRUE
33.82,Standard,TRUE
19.99,Standard,TRUE
3.22,Standard,FALSE
20.28,Standard,FALSE
269.21,Standard,FALSE
17.32,Standard,FALSE
19.99,Standard,TRUE
4.77,Standard,FALSE
64.17,Standard,FALSE
243.51,Standard,FALSE
29.03,Standard,FALSE
13.45,Standard,FALSE
19.99,Standard,FALSE
100.04,Standard,FALSE
6.5,Standard,FALSE
71.46,Standard,FALSE
21.63,Standard,FALSE
12.95,Standard,FALSE
13.45,Standard,FALSE
46.04,Standard,TRUE
18.48,Standard,FALSE
